searge,name,side,desc
m_292503_,lambda$static$0,2,
m_292504_,lambda$fillPlayerHead$2,2,
m_292505_,lambda$static$1,2,
m_292509_,lambda$limitCount$2,2,
m_292510_,lambda$static$0,2,
m_292511_,lambda$static$1,2,
m_292512_,lambda$compose$3,2,
m_292514_,lambda$static$0,2,
m_292518_,lambda$static$1,2,
m_292519_,lambda$static$2,2,
m_292522_,lambda$static$1,2,
m_292526_,lambda$static$0,2,
m_292527_,lambda$static$1,2,
m_292529_,lambda$static$0,2,
m_292530_,lambda$static$1,2,
m_292531_,lambda$setInstrumentOptions$2,2,
m_292532_,lambda$static$0,2,
m_292533_,lambda$static$1,2,
m_292534_,lambda$setCount$4,2,
m_292535_,lambda$setCount$3,2,
m_292536_,lambda$static$2,2,
m_292537_,lambda$setDamage$4,2,
m_292538_,lambda$static$0,2,
m_292539_,lambda$static$2,2,
m_292540_,lambda$static$1,2,
m_292541_,lambda$setDamage$3,2,
m_292543_,lambda$static$0,2,
m_292548_,lambda$static$1,2,
m_292554_,lambda$static$0,2,
m_292557_,lambda$static$2,2,
m_292559_,lambda$static$1,2,
m_292562_,lambda$static$1,2,
m_292568_,lambda$static$0,2,
m_292577_,lambda$hasProperties$2,2,
m_292584_,lambda$static$0,2,
m_292587_,entityFixer,2,
m_292590_,getPassengerRidingPosition,2,
m_292591_,createCommonSpawnInfo,2,
m_292606_,wrapCodec,2,
m_292608_,anyOf,2,
m_292609_,lambda$list$1,0,
m_292610_,fixArrowTag,2,
m_292611_,backgroundHeight,0,
m_292618_,lambda$itemStackFixer$11,2,
m_292619_,lambda$decode$1,2,
m_292631_,getSampleHeight,0,
m_292634_,handleConfigurationStart,2,
m_292636_,setPosRotInterpolationDuration,2,
m_292637_,internalSetAbsorptionAmount,2,
m_292642_,getRenderSectionAt,0,
m_292647_,unconfig,2,
m_292648_,lambda$collectChunksToSend$0,2,
m_292651_,drawNotificationCounter,0,
m_292654_,update,0,
m_292657_,getSecondaryLength,0,
m_292661_,isLocalPlayer,0,
m_292662_,openPrivacyStatementLink,0,
m_292665_,createCriterion,2,
m_292672_,create,0,
m_292673_,codec,2,
m_292677_,removeListener,2,
m_292680_,onEffectStarted,2,
m_292684_,getAttackBoundingBox,2,
m_292689_,lambda$getAndConvertMobEffectId$1,2,
m_292692_,build,0,
m_292695_,lambda$write$0,2,
m_292697_,lambda$validate$1,0,
m_292700_,lambda$write$0,2,
m_292702_,copy,0,
m_292708_,createSequence,2,
m_292712_,lambda$addContent$2,0,
m_292713_,language,0,
m_292715_,handleChunkBatchStart,2,
m_292716_,protocol,2,
m_292723_,getTree,0,
m_292733_,refreshDirtyAttributes,2,
m_292740_,writeAnyTag,2,
m_292742_,readTagSafe,2,
m_292743_,lambda$createMessageValidator$0,2,
m_292748_,assertLivingEntityHasMobEffect,2,
m_292755_,handleChunkBatchReceived,2,
m_292762_,flow,2,
m_292764_,handleKeepAlive,2,
m_292769_,anyMatch,2,
m_292772_,lambda$static$2,2,
m_292773_,lambda$static$0,2,
m_292778_,lambda$addContent$3,0,
m_292780_,setDirty,0,
m_292787_,hasSourceDirections,0,
m_292796_,getNode,0,
m_292803_,drawLabeledLineAtValue,0,
m_292805_,getSecondaryPosition,0,
m_292809_,errorMessage,0,
m_292810_,lambda$register$1,2,
m_292815_,isInViewDistance,2,
m_292816_,blitSprite,0,
m_292818_,clear,2,
m_292821_,createNoRealmsContent,0,
m_292823_,handleUnknownCustomPayload,0,
m_292826_,count,2,
m_292843_,forEach,2,
m_292847_,getByteSize,2,
m_292849_,get,2,
m_292851_,registerTextures,0,
m_292853_,verifyIndexInRange,2,
m_292855_,setBandwidthLogger,2,
m_292856_,createHeader,0,
m_292865_,getId,2,
m_292867_,lambda$init$3,0,
m_292868_,onEffectStarted,2,
m_292869_,write,2,
m_292871_,getSampleColor,0,
m_292873_,lambda$createCodec$0,2,
m_292874_,distanceSquared,2,
m_292879_,write,2,
m_292880_,cancel,0,
m_292881_,nodes,2,
m_292882_,toDisplayStringInternal,0,
m_292893_,readListOfStrings,0,
m_292894_,initiateServerboundStatusConnection,2,
m_292896_,error,0,
m_292898_,singleEncompassing,2,
m_292899_,report,0,
m_292900_,getChunkTrackingView,2,
m_292901_,createZipPack,2,
m_292915_,name,2,
m_292916_,sendWhen,0,
m_292927_,includeRootAdvancement,2,
m_292928_,create,2,
m_292930_,toMilliseconds,0,
m_292931_,updateLivingEntityTag,2,
m_292933_,minX,2,
m_292941_,handleResourcePackPop,2,
m_292944_,write,2,
m_292946_,lambda$static$0,2,
m_292950_,getStats,0,
m_292954_,addPrefix,2,
m_292959_,narratorHotkey,0,
m_292963_,lambda$register$0,2,
m_292966_,disconnectAllPlayersWithProfile,2,
m_292967_,getBannedScreenText,0,
m_292968_,lambda$static$0,2,
m_292971_,chatError,0,
m_292974_,build,0,
m_292975_,logIPs,2,
m_292976_,createUnitializedRealm,0,
m_292988_,fixFrontTextTag,2,
m_292989_,onAttributeUpdated,2,
m_292993_,unpackLegacyKey,2,
m_292996_,create,0,
m_292999_,access$100,0,
m_293003_,type,0,
m_293004_,getRootNode,0,
m_293007_,handleConfigurationFinished,2,
m_293010_,packNamespacedWithDot,2,
m_293013_,rename,2,
m_293015_,hasParentalConsent,0,
m_293018_,latency,2,
m_293019_,setSecondaryPosition,0,
m_293028_,saveStable,2,
m_293029_,makeObjectiveFixer,2,
m_293035_,getPassengerAttachmentPoint,2,
m_293037_,getTitle,0,
m_293040_,lambda$addOptionalTasks$2,2,
m_293041_,sendsTelemetryEvent,2,
m_293044_,isEmpty,2,
m_293050_,getMaxAbsorption,2,
m_293051_,createWorldSymlinkWarningScreen,0,
m_293052_,runPartialUpdate,0,
m_293053_,createEmptyLines,2,
m_293057_,setSeedDefaults,2,
m_293067_,draw,0,
m_293068_,blitSprite,0,
m_293073_,lambda$addFooterButtons$0,0,
m_293075_,start,2,
m_293078_,openPrimary,2,
m_293086_,renderAdditionalLinesAndLabels,0,
m_293087_,addChild,0,
m_293091_,register,2,
m_293092_,lambda$register$0,2,
m_293096_,reset,0,
m_293097_,logMessage,0,
m_293107_,lambda$static$0,2,
m_293114_,lambda$init$2,0,
m_293117_,canControlVehicle,2,
m_293130_,tick,2,
m_293131_,id,2,
m_293132_,labeledElement,0,
m_293135_,lambda$runTask$0,0,
m_293151_,read,2,
m_293152_,buildInitialScreens,0,
m_293159_,object2BooleanMap,2,
m_293166_,setLevel,0,
m_293167_,registerSimpleWithIntrusiveHolders,2,
m_293169_,resumeFlushing,2,
m_293172_,type,2,
m_293178_,consumeFrustumUpdate,0,
m_293189_,extractNamespace,2,
m_293199_,getDebugOverlay,0,
m_293201_,onBatchFinished,0,
m_293202_,markChunkPendingToSend,2,
m_293203_,finishLoginAndWaitForClient,2,
m_293204_,lambda$decode$3,2,
m_293205_,createScreen,0,
m_293212_,registerListener,2,
m_293213_,handleCustomPayload,2,
m_293214_,isQueueEmpty,0,
m_293215_,write,2,
m_293216_,validate,2,
m_293217_,lambda$static$0,2,
m_293227_,is,2,
m_293228_,writeById,2,
m_293234_,handleCustomPayload,2,
m_293248_,handleResourcePackResponse,2,
m_293251_,canSurviveOn,2,
m_293253_,lambda$static$0,2,
m_293258_,setComments,0,
m_293260_,lambda$static$2,2,
m_293261_,getId,2,
m_293271_,lambda$singletonFields$2,2,
m_293273_,getBandwidthLogger,0,
m_293279_,waitForPendingTasks,2,
m_293281_,hasContent,0,
m_293283_,of,2,
m_293290_,getHandleSprite,0,
m_293294_,getUuidsInConfig,2,
m_293299_,lambda$static$1,2,
m_293300_,reportedMessages,0,
m_293301_,getBoundingBox,0,
m_293305_,wouldNotSuffocateAtTargetPose,2,
m_293311_,getSkinGetter,0,
m_293316_,fixText,2,
m_293322_,lambda$encode$0,2,
m_293323_,write,2,
m_293327_,getFreeBufferCount,0,
m_293328_,lambda$itemStackFixer$12,2,
m_293330_,isSingleplayerOwner,2,
m_293334_,commonFields,2,
m_293338_,getDesiredChunksPerTick,0,
m_293343_,playerProfile,2,
m_293344_,$values,2,
m_293354_,createDirectoryPack,2,
m_293355_,readById,2,
m_293358_,discardAll,0,
m_293359_,frameSprite,0,
m_293360_,isApplicable,2,
m_293371_,runTask,0,
m_293373_,newCellSettings,0,
m_293379_,lambda$commonFields$0,2,
m_293383_,difference,2,
m_293384_,setHeight,0,
m_293385_,overlaysForVersion,2,
m_293389_,getSprite,0,
m_293399_,readPayload,2,
m_293404_,forEach,2,
m_293411_,createVanillaTrustedRepository,2,
m_293413_,setServerViewDistance,2,
m_293415_,rotLerp,2,
m_293428_,tickPrecipitation,2,
m_293433_,detectPackResources,2,
m_293442_,lambda$entityFixer$6,2,
m_293444_,disconnectWithProgressScreen,0,
m_293446_,lambda$static$4,2,
m_293450_,lambda$fixFrontTextTag$0,2,
m_293452_,addSourceDirection,0,
m_293453_,isGameLoadFinished,0,
m_293464_,resetAllSequences,2,
m_293471_,getSampleHeightInternal,0,
m_293474_,lambda$runUpdates$6,0,
m_293477_,handleConfigurationFinished,2,
m_293481_,toggleProfilerChart,0,
m_293505_,createVersion0Response,2,
m_293508_,onChunkBatchReceivedByClient,2,
m_293512_,lambda$static$2,0,
m_293514_,finishCurrentTask,2,
m_293515_,lambda$visitChildren$0,0,
m_293521_,write,2,
m_293527_,id,2,
m_293533_,fixedResources,2,
m_293539_,getPrimaryLength,0,
m_293540_,blitSprite,0,
m_293546_,inventoryTrigger,2,
m_293548_,addChild,0,
m_293549_,lambda$static$1,2,
m_293552_,advancement,2,
m_293561_,handleEnabledFeatures,2,
m_293564_,readNodeArray,2,
m_293567_,addAll,2,
m_293569_,retry,0,
m_293584_,lambda$static$0,2,
m_293587_,updateMobEffectIdField,2,
m_293596_,handlePong,2,
m_293607_,scrollTo,0,
m_293610_,createLayout,0,
m_293618_,extractPackNames,0,
m_293623_,drawChart,0,
m_293627_,distanceSquared,2,
m_293628_,isPanicking,2,
m_293630_,onBatchStart,0,
m_293631_,lambda$resetAllSequencesAndSetNewDefaults$15,2,
m_293633_,vertical,0,
m_293636_,blockEntityFixer,2,
m_293637_,read,2,
m_293642_,lambda$decode$2,2,
m_293644_,fixMooshroomTag,2,
m_293648_,isCriterionDone,2,
m_293654_,isChunkOnTrackedBorder,2,
m_293661_,toggleReported,0,
m_293662_,createDefault,2,
m_293663_,drawStringWithShade,0,
m_293664_,forAllSequences,2,
m_293668_,getId,2,
m_293680_,playRealm,0,
m_293688_,toDisplayString,0,
m_293691_,lambda$addContent$2,0,
m_293705_,getBannedTitle,0,
m_293708_,lambda$addHeader$1,0,
m_293711_,$values,0,
m_293720_,blitNineSlicedSprite,0,
m_293721_,handleChunkBatchFinished,2,
m_293725_,lerpPositionAndRotationStep,2,
m_293729_,getTextureLocation,0,
m_293734_,sendReport,0,
m_293739_,advancement,2,
m_293741_,validateKnownDirectory,2,
m_293743_,schedulePropagationFrom,0,
m_293746_,updateMobEffectInstance,2,
m_293750_,onResourceLoadFinished,0,
m_293753_,handleRegistryData,2,
m_293756_,getOrLoad,0,
m_293758_,tooltip,0,
m_293760_,write,2,
m_293761_,teamColorToSlot,2,
m_293763_,copy,2,
m_293771_,clipText,0,
m_293774_,unknownCompatibilityResponse,0,
m_293777_,addChild,0,
m_293778_,lambda$static$0,2,
m_293779_,getDefaultTexture,0,
m_293783_,reportChunkLoadFailure,2,
m_293801_,lambda$makeRule$2,2,
m_293802_,onChunkReadyToSend,2,
m_293803_,write,2,
m_293809_,cancel,0,
m_293819_,lambda$static$1,0,
m_293820_,validateOverlayDir,2,
m_293821_,showingScrollBar,0,
m_293823_,getSkin,0,
m_293826_,readWithCodecTrusted,2,
m_293837_,setReportDraft,0,
m_293842_,addChild,0,
m_293846_,lambda$createCodec$0,2,
m_293858_,runUpdates,0,
m_293861_,sendChunk,2,
m_293869_,lambda$finalizePosition$0,2,
m_293872_,waitForLightBeforeSending,2,
m_293883_,dropChunk,2,
m_293890_,lambda$list$0,0,
m_293900_,renderTransparentBackground,0,
m_293919_,getHitbox,2,
m_293927_,maxX,2,
m_293928_,getMaxPlayers,2,
m_293936_,checkBuildable,0,
m_293946_,unpackExact,2,
m_293955_,contains,2,
m_293957_,error,0,
m_293958_,lambda$register$2,2,
m_293959_,contains,2,
m_293962_,getSectionIndex,0,
m_293968_,lambda$makeRule$1,2,
m_293975_,handleDisconnect,2,
m_293983_,canCamelChangePose,2,
m_293987_,byId,2,
m_293988_,allOf,2,
m_293990_,updateLayout,0,
m_293992_,handlePing,2,
m_294005_,lambda$init$1,0,
m_294007_,hasContinuationBit,2,
m_294008_,startClientVerification,2,
m_294021_,resortTransparency,0,
m_294045_,handleConfigurationAcknowledged,2,
m_294057_,getToUpload,0,
m_294061_,lambda$makeRule$0,2,
m_294064_,readRegistryKey,2,
m_294071_,handleChatMessageError,0,
m_294073_,lambda$static$0,2,
m_294081_,createInitial,2,
m_294087_,filteredMessages,2,
m_294088_,getSuspiciousEffects,2,
m_294089_,forNewRealm,0,
m_294099_,get,2,
m_294104_,doesChunkExistAt,0,
m_294107_,logFrameDuration,0,
m_294116_,readPayload,2,
m_294122_,blitSprite,0,
m_294124_,$values,0,
m_294128_,createSections,0,
m_294131_,write,2,
m_294133_,read,2,
m_294134_,getSendSyncFuture,2,
m_294137_,isPlayerAlreadyInWorld,2,
m_294143_,get,0,
m_294144_,messageComponent,2,
m_294149_,builtInRegistryHolder,2,
m_294157_,lambda$addContent$0,0,
m_294158_,lambda$static$0,2,
m_294167_,$values,0,
m_294185_,boxSprite,0,
m_294187_,queueSectionsWithNewNeighbors,0,
m_294188_,clearClientLevel,0,
m_294194_,applyEffectTick,2,
m_294199_,errorCode,0,
m_294204_,schedule,0,
m_294207_,handleUnknownCustomPayload,0,
m_294214_,buildReportedChatMessage,0,
m_294219_,contains,2,
m_294229_,addCommand,0,
m_294242_,suggestRandomSequence,2,
m_294247_,createErrorScreen,0,
m_294248_,lambda$scheduleFullUpdate$2,0,
m_294249_,lambda$static$0,2,
m_294258_,readLegacyString,2,
m_294259_,writeNodeArray,2,
m_294269_,isInViewDistance,0,
m_294270_,setupInflaterInput,2,
m_294275_,lambda$init$0,0,
m_294283_,getBanReasonText,0,
m_294295_,startConfiguration,2,
m_294298_,readCustomPayloadPacket,2,
m_294300_,setDoLimitedCrafting,0,
m_294303_,save,2,
m_294305_,validate,2,
m_294306_,accessibility,0,
m_294312_,directoryValidator,0,
m_294315_,switchToConfig,2,
m_294320_,addChild,2,
m_294325_,lambda$static$2,2,
m_294326_,forEmptySlot,0,
m_294329_,getReportedName,0,
m_294337_,getRoot,2,
m_294338_,getRecipeGroup,2,
m_294346_,getGameProfile,0,
m_294350_,refreshServerList,0,
m_294351_,setTransformationInterpolationDuration,2,
m_294354_,lambda$makeRule$5,2,
m_294361_,renderEnvironment,0,
m_294363_,isReportedPlayer,0,
m_294366_,write,2,
m_294367_,read,2,
m_294368_,drawRandomValueTree,2,
m_294370_,addNeighbors,0,
m_294383_,lambda$fixSuspiciousStewTag$8,2,
m_294388_,reset,2,
m_294413_,id,2,
m_294416_,setRecipeUsed,2,
m_294419_,getInner,2,
m_294422_,lambda$static$0,2,
m_294434_,addChild,0,
m_294438_,onReportSendSuccess,0,
m_294439_,register,2,
m_294441_,filterEffect,2,
m_294443_,doTask,0,
m_294444_,validateDirectory,2,
m_294446_,write,2,
m_294449_,dispose,0,
m_294454_,lambda$validateOverlayDir$0,2,
m_294456_,labeledElement,0,
m_294473_,list,0,
m_294482_,tree,2,
m_294483_,write,2,
m_294487_,width,0,
m_294488_,showsPauseMenu,0,
m_294489_,jungleTempleLootTable,2,
m_294491_,getBanStatusText,0,
m_294493_,hasRenderedAllSections,0,
m_294495_,hasDirection,0,
m_294496_,lambda$static$0,2,
m_294497_,isEmpty,0,
m_294499_,addRecentlyCompiledSection,0,
m_294500_,reportedProfileId,0,
m_294502_,remove,2,
m_294504_,commandHistory,0,
m_294506_,sprite,0,
m_294516_,showDebugScreen,0,
m_294518_,lambda$updateInDirectory$0,2,
m_294521_,getByteSize,2,
m_294523_,lambda$static$2,2,
m_294528_,put,0,
m_294532_,lambda$singletonFields$1,2,
m_294538_,removePlayerFromWorld,2,
m_294539_,itemStackFixer,2,
m_294542_,registerTexture,0,
m_294544_,getSkin,0,
m_294545_,lambda$static$1,2,
m_294551_,inflate,2,
m_294554_,spacing,0,
m_294555_,initializeQueueForFullUpdate,0,
m_294557_,distanceSquared,2,
m_294559_,clientInformation,2,
m_294567_,noTerrainParticles,2,
m_294568_,minZ,2,
m_294569_,refreshPendingInvites,0,
m_294571_,isInViewDistance,2,
m_294572_,clear,2,
m_294574_,countRenderedSections,0,
m_294576_,createCodec,2,
m_294577_,clearAll,0,
m_294584_,loadSprite,0,
m_294585_,of,2,
m_294586_,register,2,
m_294587_,setListenerForServerboundHandshake,2,
m_294589_,setDirections,0,
m_294591_,onReportSendError,0,
m_294596_,buildPlayerInformation,0,
m_294599_,setNotDirty,0,
m_294609_,decodeEffect,2,
m_294611_,toggleFpsCharts,0,
m_294619_,lambda$playerFixer$7,2,
m_294622_,setTransformationInterpolationDelay,2,
m_294633_,readUnknownPayload,2,
m_294638_,shouldHandleMessage,2,
m_294642_,cancelTasks,0,
m_294648_,lambda$static$0,0,
m_294649_,unescapeJavaArgument,0,
m_294650_,getPlayerViewDistance,2,
m_294652_,lambda$blockEntityFixer$4,2,
m_294664_,getPingLogger,0,
m_294672_,get,2,
m_294674_,flush,2,
m_294685_,lambda$static$5,2,
m_294688_,getTransformationInterpolationDelay,2,
m_294698_,resetSequence,2,
m_294700_,configureInMemoryPipeline,2,
m_294705_,lambda$static$0,2,
m_294707_,updateNamedChoice,2,
m_294710_,lambda$makeRule$4,2,
m_294712_,setNotificationCount,0,
m_294716_,disconnect,2,
m_294718_,hasAllNeighbors,0,
m_294719_,lambda$register$2,2,
m_294722_,updateSuspiciousStewEntry,2,
m_294727_,names,2,
m_294729_,entityYRot,0,
m_294750_,send,2,
m_294751_,onChunkReadyToRender,0,
m_294756_,setChunkTrackingView,2,
m_294761_,write,2,
m_294766_,lambda$init$0,0,
m_294769_,blitSprite,0,
m_294775_,name,0,
m_294778_,verifyLoginAndFinishConnectionSetup,2,
m_294789_,notificationCount,0,
m_294794_,updateMobEffectIdField,2,
m_294795_,setReason,0,
m_294805_,lambda$fixFrontTextTag$1,2,
m_294807_,hasContinuationBit,2,
m_294814_,lambda$static$4,0,
m_294815_,readUnknownPayload,2,
m_294820_,commonFields,2,
m_294823_,defaultCellSetting,0,
m_294830_,isDouble,2,
m_294836_,applyChunkTrackingView,2,
m_294837_,isNameBanned,0,
m_294838_,write,2,
m_294840_,setSpacing,0,
m_294841_,markChunkPendingToSend,2,
m_294842_,backendName,0,
m_294843_,create,2,
m_294845_,rebuildSectionAsync,0,
m_294849_,defaultChildLayoutSetting,0,
m_294850_,lambda$updateMobEffectInstanceList$2,2,
m_294857_,createInlineCodec,2,
m_294859_,get,0,
m_294861_,decorateName,2,
m_294862_,createSequence,2,
m_294863_,getPrimaryPosition,0,
m_294868_,write,2,
m_294874_,getArgumentTag,2,
m_294879_,lambda$static$3,2,
m_294881_,debugData,2,
m_294886_,lambda$create$0,2,
m_294891_,openTrialAvailablePopup,0,
m_294892_,createFooter,0,
m_294896_,isWithinDistance,2,
m_294899_,connectivityError,0,
m_294903_,createDefaultText,2,
m_294915_,toBytesPerSecond,0,
m_294920_,lambda$setListener$0,0,
m_294925_,$values,0,
m_294928_,getTags,2,
m_294932_,createCommentBox,0,
m_294933_,getTotalSections,0,
m_294940_,reset,0,
m_294948_,clearDraft,0,
m_294952_,writeLegacyString,2,
m_294954_,squareIntersects,2,
m_294967_,singletonFields,2,
m_294969_,size,2,
m_294976_,copyCount,2,
m_294979_,isReported,0,
m_294982_,getLevelHeightAccessor,0,
m_294983_,getIndex,2,
m_294988_,createLegacyDisconnectPacket,2,
m_294991_,id,2,
m_294992_,preparePackPrompt,0,
m_294994_,applyFrom,2,
m_294995_,load,0,
m_295002_,addChild,0,
m_295003_,sendNextChunks,2,
m_295004_,getPrimaryLength,0,
m_295005_,lambda$static$0,2,
m_295007_,builder,0,
m_295008_,maxZ,2,
m_295012_,getId,2,
m_295014_,getWidth,0,
m_295024_,toggleReported,0,
m_295029_,noBlockCollision,2,
m_295031_,lambda$itemStackFixer$10,2,
m_295033_,handleKeepAlive,2,
m_295034_,serverBrand,0,
m_295051_,getDebugOverlay,0,
m_295060_,hasSourceDirection,0,
m_295061_,getTransformationInterpolationDuration,2,
m_295067_,addInitialScreens,0,
m_295073_,lambda$makeRule$3,2,
m_295074_,isRealm,0,
m_295078_,parent,2,
m_295084_,getSecondaryLength,0,
m_295085_,addSendDependency,2,
m_295086_,lambda$addFooterButtons$1,0,
m_295087_,$values,2,
m_295095_,read,2,
m_295102_,setPrimaryPosition,0,
m_295108_,lambda$static$2,2,
m_295112_,parseResourcePackUrl,0,
m_295122_,dropChunk,2,
m_295124_,save,0,
m_295128_,createCompileTask,0,
m_295130_,lambda$write$0,2,
m_295135_,read,2,
m_295136_,lambda$sendReport$4,0,
m_295139_,is,2,
m_295157_,displayReportSendError,0,
m_295166_,getDoLimitedCrafting,0,
m_295173_,getBanDurationText,0,
m_295175_,sprite,0,
m_295180_,updateMobEffectInstanceList,2,
m_295184_,grow,2,
m_295187_,getChunkToSend,2,
m_295188_,keepConnectionAlive,2,
m_295189_,getAndConvertMobEffectId,2,
m_295195_,canPerformAttack,2,
m_295201_,write,2,
m_295202_,rebuildSectionSync,0,
m_295204_,forVersion,2,
m_295210_,get,0,
m_295212_,copyVarint,2,
m_295215_,encodeEffect,2,
m_295217_,lambda$sendReport$7,0,
m_295221_,drawLineWithLabel,0,
m_295223_,texture,0,
m_295233_,getLines,2,
m_295235_,buildEvidence,0,
m_295246_,holder,2,
m_295248_,lambda$static$0,0,
m_295251_,children,2,
m_295252_,createSkinBan,0,
m_295256_,createNameBan,0,
m_295257_,playerFixer,2,
m_295270_,write,2,
m_295280_,lambda$sendReport$5,0,
m_295284_,getPosRotInterpolationDuration,2,
m_295287_,uploadAllPendingUploads,0,
m_295292_,toggleNetworkCharts,0,
m_295294_,$values,0,
m_295296_,updateSuspiciousStewEntry,2,
m_295301_,updateInDirectory,2,
m_295327_,send,0,
m_295330_,config,2,
m_295332_,readAnyTag,2,
m_295341_,waitAndReset,0,
m_295345_,offsetFrustum,0,
m_295355_,makeStatFixer,2,
m_295356_,ancientCityLootTable,2,
m_295359_,lambda$sendReport$6,0,
m_295367_,createVersion1Response,2,
m_295370_,compileSync,0,
m_295373_,validateSymlink,2,
m_295381_,history,0,
m_295386_,unpackValue,0,
m_295389_,root,2,
m_295405_,write,2,
m_295409_,blitTiledSprite,0,
m_295412_,writeVec3,2,
m_295416_,lambda$updateInDirectory$1,2,
m_295426_,getSampleColor,0,
m_295427_,getSectionRenderDispatcher,0,
m_295433_,lambda$buildEvidence$0,0,
m_295436_,fix,2,
m_295443_,forResetSlot,0,
m_295446_,hasSufficientLight,2,
m_295450_,createCodec,2,
m_295452_,test,2,
m_295456_,lambda$check$0,0,
m_295459_,isInLiquid,2,
m_295464_,strictUnboundedMap,2,
m_295473_,resetSequence,2,
m_295477_,createCookie,2,
m_295486_,requestedViewDistance,2,
m_295491_,getSprite,0,
m_295495_,fixSuspiciousStewTag,2,
m_295499_,suspendFlushing,2,
m_295508_,onReceive,2,
m_295520_,blitSprite,0,
m_295521_,getOrCreateZipFile,2,
m_295527_,lambda$commonFields$0,2,
m_295535_,reason,0,
m_295536_,asData,2,
m_295548_,storeEffect,2,
m_295550_,codec,0,
m_295552_,getChunkToSend,2,
m_295553_,send,2,
m_295557_,get,0,
m_295567_,lambda$createInlineCodec$2,2,
m_295569_,get,0,
m_295574_,clamp,2,
m_295576_,comments,0,
m_295578_,isRoot,2,
m_295583_,isChatReportable,0,
m_295584_,shouldRefresh,0,
m_295586_,isDirty,0,
m_295591_,lambda$blockEntityFixer$5,2,
m_295597_,readVec3,2,
m_295606_,createDisconnectScreen,0,
m_295610_,flushChannel,2,
m_295611_,configurePacketHandler,2,
m_295612_,addOptionalTasks,2,
m_295617_,tick,0,
m_295621_,getSkinGetter,0,
m_295625_,lambda$makeRule$1,2,
m_295630_,write,2,
m_295634_,remove,2,
m_295640_,desertPyramidLootTable,2,
m_295641_,lambda$static$1,2,
m_295643_,showNetworkCharts,0,
m_295644_,getOwner,2,
m_295648_,lambda$register$1,2,
m_295649_,write,2,
m_295651_,lambda$static$0,2,
m_295652_,canPlayerFitWithinBlocksAndEntitiesWhen,2,
m_295654_,getViewDistance,0,
